source,config_name,config,target_dataset,target_name,is_source,is_cross_mDark,gen_auc,gen_pr_auc,sig_eff_at_1pct,stability_kl,stability_js,clean_auc,robust_auc,robustness_score,config_mean_auc,config_min_auc,config_min_to_mean_ratio,config_gen_gap
mDark-1_rinv-0.3_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.8_alpha-peak.h5,mDark-1_rinv-0.8_alpha-peak,False,False,0.700891457060389,0.5991720746236747,0.04355812122802414,0.004430710533961525,0.00116093495628903,0.7009022235870361,0.746347188949585,1.064837810229754,0.6606526843432883,0.5828283155795515,0.8822007832434725,0.013529807766563984
mDark-1_rinv-0.3_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-5_rinv-0.3_alpha-peak.h5,mDark-5_rinv-0.3_alpha-peak,False,True,0.6374872385025785,0.5156094432212305,0.005212684198215658,0.003188340364456921,0.0008002733941174725,0.6374650001525879,0.6613358855247498,1.0374465819557905,0.6606526843432883,0.5828283155795515,0.8822007832434725,0.013529807766563984
mDark-1_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.2_alpha-peak.h5,mDark-1_rinv-0.2_alpha-peak,False,False,0.6243460484598531,0.5482098458118949,0.020653434720969196,0.0009707345355455382,0.00020719148239755676,0.6243019700050354,0.6120954155921936,0.9804476759656175,0.6236572152682186,0.4903257176905491,0.7862102861740691,0.022346280575412103
mDark-1_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-high.h5,mDark-1_rinv-0.3_alpha-high,False,False,0.70619341218226,0.6728860687264335,0.062191838833600535,0.01070141235396082,0.0022437465142441278,0.7061560153961182,0.7109208106994629,1.0067475107475674,0.6236572152682186,0.4903257176905491,0.7862102861740691,0.022346280575412103
mDark-1_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-low.h5,mDark-1_rinv-0.3_alpha-low,False,False,0.4903257176905491,0.44669061967800516,0.02878301473807092,0.027985027450948212,0.007336054963161572,0.49030357599258423,0.5143401026725769,1.049023763759692,0.6236572152682186,0.4903257176905491,0.7862102861740691,0.022346280575412103
mDark-1_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-peak.h5,mDark-1_rinv-0.3_alpha-peak,True,False,0.6460034958436307,0.5675980601545508,0.023461822383413038,0.0,0.0,0.6459251642227173,0.6379461288452148,0.9876471210297185,0.6236572152682186,0.4903257176905491,0.7862102861740691,0.022346280575412103
mDark-1_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.8_alpha-peak.h5,mDark-1_rinv-0.8_alpha-peak,False,False,0.6505277829840936,0.5465398337162574,0.031600254901225776,0.004182281951135065,0.0006759626211354794,0.6505362391471863,0.6835020184516907,1.0506747776998873,0.6236572152682186,0.4903257176905491,0.7862102861740691,0.022346280575412103
mDark-1_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-5_rinv-0.3_alpha-peak.h5,mDark-5_rinv-0.3_alpha-peak,False,True,0.646893115024337,0.538077294497054,0.00942292912754369,0.003490724362435375,0.0007530113510698631,0.6468927264213562,0.6310396790504456,0.975493545183897,0.6236572152682186,0.4903257176905491,0.7862102861740691,0.022346280575412103
mDark-1_rinv-0.8_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.2_alpha-peak.h5,mDark-1_rinv-0.2_alpha-peak,False,False,0.5915396240924518,0.5134567134580553,0.021072303131846888,0.22006349981106993,0.041919633584064364,0.5915077924728394,0.5685204863548279,0.9611377797375898,0.6699212199611555,0.5311673757253761,0.7928803565233762,0.2405200560443923
mDark-1_rinv-0.8_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-high.h5,mDark-1_rinv-0.3_alpha-high,False,False,0.818515243655283,0.7874193418950998,0.14579993345231254,0.024701706170553124,0.006013519208440252,0.8184824585914612,0.7137582302093506,0.8720507357453547,0.6699212199611555,0.5311673757253761,0.7928803565233762,0.2405200560443923
mDark-1_rinv-0.8_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-low.h5,mDark-1_rinv-0.3_alpha-low,False,False,0.7530237574784766,0.7273390345663002,0.19940172187363198,0.03470997122605393,0.008422613492615905,0.7529776096343994,0.6499096751213074,0.863119522819363,0.6699212199611555,0.5311673757253761,0.7928803565233762,0.2405200560443923
mDark-1_rinv-0.8_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-peak.h5,mDark-1_rinv-0.3_alpha-peak,False,False,0.6553600988541901,0.5780832379982963,0.03437429791058189,0.17504521836168557,0.03571761793922037,0.6553174257278442,0.6161312460899353,0.9402027504542766,0.6699212199611555,0.5311673757253761,0.7928803565233762,0.2405200560443923
mDark-1_rinv-0.8_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.8_alpha-peak.h5,mDark-1_rinv-0.8_alpha-peak,True,False,0.9104412760055478,0.8718384660361926,0.2733440791693219,0.0,0.0,0.9104282855987549,0.8678887486457825,0.9532752467977247,0.6699212199611555,0.5311673757253761,0.7928803565233762,0.2405200560443923
mDark-1_rinv-0.8_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-5_rinv-0.3_alpha-peak.h5,mDark-5_rinv-0.3_alpha-peak,False,True,0.5311673757253761,0.44143770004755,0.007351221305175928,0.234852536835033,0.04474570049308324,0.5311728715896606,0.5801364183425903,1.0921800592082096,0.6699212199611555,0.5311673757253761,0.7928803565233762,0.2405200560443923
mDark-1_rinv-0.8_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.2_alpha-peak.h5,mDark-1_rinv-0.2_alpha-peak,False,False,0.5578978940585126,0.4765319370732443,0.004027580873823947,0.07731168777086989,0.017948684237404734,0.5579421520233154,0.585017204284668,1.048526629800541,0.6247462707265906,0.5418716900012251,0.8673468180466594,0.23679826126726178
mDark-1_rinv-0.8_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-high.h5,mDark-1_rinv-0.3_alpha-high,False,False,0.7442408933522895,0.6692523606139722,0.035724008590701475,0.024359701448841867,0.0060461882146152016,0.7442333102226257,0.7567453980445862,1.0168120502671638,0.6247462707265906,0.5418716900012251,0.8673468180466594,0.23679826126726178
mDark-1_rinv-0.8_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-low.h5,mDark-1_rinv-0.3_alpha-low,False,False,0.669431314752663,0.5963665158486963,0.05158324821246169,0.024658500927184364,0.006013750559687899,0.6694025993347168,0.6436297297477722,0.9614987010618739,0.6247462707265906,0.5418716900012251,0.8673468180466594,0.23679826126726178
mDark-1_rinv-0.8_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-peak.h5,mDark-1_rinv-0.3_alpha-peak,False,False,0.6102895614682629,0.5222166563165281,0.005969766023686491,0.0687422838500459,0.016129441427674855,0.6103159189224243,0.6308957934379578,1.0337200356036418,0.6247462707265906,0.5418716900012251,0.8673468180466594,0.23679826126726178
mDark-1_rinv-0.8_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.8_alpha-peak.h5,mDark-1_rinv-0.8_alpha-peak,True,False,0.8615445319938524,0.7899435306908773,0.12733815646437005,0.0,0.0,0.8614956736564636,0.8555112481117249,0.9930534467812949,0.6247462707265906,0.5418716900012251,0.8673468180466594,0.23679826126726178
mDark-1_rinv-0.8_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-5_rinv-0.3_alpha-peak.h5,mDark-5_rinv-0.3_alpha-peak,False,True,0.5418716900012251,0.447158287956577,0.0017375613994052193,0.08201698874662237,0.019177817887621705,0.5419149994850159,0.5923734307289124,1.0931113390325924,0.6247462707265906,0.5418716900012251,0.8673468180466594,0.23679826126726178
mDark-1_rinv-0.8_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.2_alpha-peak.h5,mDark-1_rinv-0.2_alpha-peak,False,False,0.5706210615629163,0.4856781217900303,0.005219744812475834,0.03780159773797766,0.008859272516511228,0.5706081390380859,0.56075119972229,0.9827255542964872,0.603163664936073,0.5473429383724888,0.9074534329426154,0.1928080160375497
mDark-1_rinv-0.8_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-high.h5,mDark-1_rinv-0.3_alpha-high,False,False,0.6883548697782753,0.6154175049742743,0.024713391209655464,0.03755887260173654,0.008513123548286943,0.6883567571640015,0.6620103120803833,0.9617255953262313,0.603163664936073,0.5473429383724888,0.9074534329426154,0.1928080160375497
mDark-1_rinv-0.8_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-low.h5,mDark-1_rinv-0.3_alpha-low,False,False,0.5473429383724888,0.48254287610947094,0.037939588501386255,0.02657551241348318,0.006394956713015635,0.5473150014877319,0.5393706560134888,0.9854848753411681,0.603163664936073,0.5473429383724888,0.9074534329426154,0.1928080160375497
mDark-1_rinv-0.8_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-peak.h5,mDark-1_rinv-0.3_alpha-peak,False,False,0.6121806053214366,0.5254327972859647,0.00853740732419681,0.03175389691526515,0.007389014268729059,0.6122325658798218,0.5973663330078125,0.9757179972113286,0.603163664936073,0.5473429383724888,0.9074534329426154,0.1928080160375497
mDark-1_rinv-0.8_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.8_alpha-peak.h5,mDark-1_rinv-0.8_alpha-peak,True,False,0.7959716809736227,0.7110364252954834,0.08786595194362185,0.0,0.0,0.7958953380584717,0.7760835886001587,0.9751075945404551,0.603163664936073,0.5473429383724888,0.9074534329426154,0.1928080160375497
mDark-1_rinv-0.8_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-5_rinv-0.3_alpha-peak.h5,mDark-5_rinv-0.3_alpha-peak,False,True,0.597318849645248,0.48416644128089475,0.0027734153105891,0.03625845615085435,0.008440347080314142,0.5972941517829895,0.5872606635093689,0.9832017637479464,0.603163664936073,0.5473429383724888,0.9074534329426154,0.1928080160375497
mDark-5_rinv-0.3_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.2_alpha-peak.h5,mDark-1_rinv-0.2_alpha-peak,False,True,0.6480726408042273,0.5821965328426566,0.031060703698930273,0.037995842509287454,0.007908279510243706,0.6480692625045776,0.6194165349006653,0.9557875534889915,0.5283205870374278,0.32436831606595656,0.6139611516652432,0.2662228865260211
mDark-5_rinv-0.3_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-high.h5,mDark-1_rinv-0.3_alpha-high,False,True,0.4973058422819807,0.44901297914093863,0.004809582866995372,0.14736993097671938,0.022514661147334608,0.49732524156570435,0.5231834650039673,1.0519945928279344,0.5283205870374278,0.32436831606595656,0.6139611516652432,0.2662228865260211
mDark-5_rinv-0.3_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-low.h5,mDark-1_rinv-0.3_alpha-low,False,True,0.32436831606595656,0.3189444463097231,0.0012768130745658835,0.1320555905392612,0.021456344968906582,0.32438352704048157,0.3665359318256378,1.129946194153983,0.5283205870374278,0.32436831606595656,0.6139611516652432,0.2662228865260211
mDark-5_rinv-0.3_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-peak.h5,mDark-1_rinv-0.3_alpha-peak,False,True,0.6421400310256657,0.5683112153411535,0.024488878903617166,0.04279705589884913,0.008637802700215746,0.6421595811843872,0.6368136405944824,0.9916750590561231,0.5283205870374278,0.32436831606595656,0.6139611516652432,0.2662228865260211
mDark-5_rinv-0.3_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-1_rinv-0.8_alpha-peak.h5,mDark-1_rinv-0.8_alpha-peak,False,True,0.5297161050093089,0.4080623154203491,0.004798140720470818,0.07899112159591822,0.014621135863859287,0.5297398567199707,0.6392456889152527,1.2067162415781159,0.5283205870374278,0.32436831606595656,0.6139611516652432,0.2662228865260211
mDark-5_rinv-0.3_alpha-peak,baseline,,AutomatedCMS_mZprime-2000_mDark-5_rinv-0.3_alpha-peak.h5,mDark-5_rinv-0.3_alpha-peak,True,False,0.7945434735634489,0.7485584936487474,0.1231329568616968,0.0,0.0,0.7945275902748108,0.7381744384765625,0.9290733858861252,0.5283205870374278,0.32436831606595656,0.6139611516652432,0.2662228865260211
mDark-5_rinv-0.3_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.2_alpha-peak.h5,mDark-1_rinv-0.2_alpha-peak,False,True,0.6050489032091765,0.5223929652439314,0.012243845856424797,0.013209757063951513,0.0032110168156292192,0.6050702333450317,0.6053640246391296,1.0004855490782842,0.5466243049866194,0.3684793812928644,0.6740998852985219,0.17861148610503708
mDark-5_rinv-0.3_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-high.h5,mDark-1_rinv-0.3_alpha-high,False,True,0.5394989358419795,0.4883005378798136,0.005626304485919114,0.03107415938567102,0.007525479303241213,0.5394672751426697,0.6038607358932495,1.1193649063023334,0.5466243049866194,0.3684793812928644,0.6740998852985219,0.17861148610503708
mDark-5_rinv-0.3_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-low.h5,mDark-1_rinv-0.3_alpha-low,False,True,0.3684793812928644,0.3488441439906429,0.006238143878593317,0.05529439176237874,0.01347622514455233,0.36849042773246765,0.4264315366744995,1.1572391155411461,0.5466243049866194,0.3684793812928644,0.6740998852985219,0.17861148610503708
mDark-5_rinv-0.3_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-peak.h5,mDark-1_rinv-0.3_alpha-peak,False,True,0.6124194515946122,0.5290191036183485,0.012806110986295215,0.01147727856657328,0.0027931781567170403,0.6123841404914856,0.6323398351669312,1.0325868900841058,0.5466243049866194,0.3684793812928644,0.6740998852985219,0.17861148610503708
mDark-5_rinv-0.3_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.8_alpha-peak.h5,mDark-1_rinv-0.8_alpha-peak,False,True,0.6076748529944647,0.5164298499236776,0.025415151628743863,0.013408874514519924,0.003534058677434314,0.6076841354370117,0.6638551950454712,1.0924346322914362,0.5466243049866194,0.3684793812928644,0.6740998852985219,0.17861148610503708
mDark-5_rinv-0.3_alpha-peak,best_avg_alpha-0.2,"{'alpha': 0.2, 'grad_eps': 0.5, 'grad_iter': 20, 'grad_eta': 0.1}",AutomatedCMS_mZprime-2000_mDark-5_rinv-0.3_alpha-peak.h5,mDark-5_rinv-0.3_alpha-peak,True,False,0.7252357910916565,0.6266892335387914,0.02034951715841882,0.0,0.0,0.7252399921417236,0.7034594416618347,0.9699678027744054,0.5466243049866194,0.3684793812928644,0.6740998852985219,0.17861148610503708
mDark-5_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.2_alpha-peak.h5,mDark-1_rinv-0.2_alpha-peak,False,True,0.6037825110624221,0.5349382058672509,0.02029900760407269,0.02474995953644286,0.0042778921265070845,0.603767991065979,0.5815140604972839,0.9631415860098764,0.5511620358438487,0.3730911581302593,0.6769173743235842,0.16090955925979245
mDark-5_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-high.h5,mDark-1_rinv-0.3_alpha-high,False,True,0.604887674763302,0.5632865098218082,0.02232372425058229,0.03049369648027911,0.004284682972176022,0.6048974990844727,0.5788975358009338,0.9570175718648359,0.5511620358438487,0.3730911581302593,0.6769173743235842,0.16090955925979245
mDark-5_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-low.h5,mDark-1_rinv-0.3_alpha-low,False,True,0.3730911581302593,0.3526524847448068,0.008135123303662629,0.08489089091740085,0.014271085216865197,0.37307703495025635,0.375088632106781,1.0053919082872331,0.5511620358438487,0.3730911581302593,0.6769173743235842,0.16090955925979245
mDark-5_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.3_alpha-peak.h5,mDark-1_rinv-0.3_alpha-peak,False,True,0.6072811417444983,0.5350723863500527,0.016144044676958628,0.017359860052960197,0.003686309365859534,0.6072452068328857,0.5879913568496704,0.9682931215157141,0.5511620358438487,0.3730911581302593,0.6769173743235842,0.16090955925979245
mDark-5_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-1_rinv-0.8_alpha-peak.h5,mDark-1_rinv-0.8_alpha-peak,False,True,0.5667676935187616,0.47324951795208126,0.017355774637328035,0.02225731365222082,0.0037264580830306156,0.5667925477027893,0.5617341995239258,0.9910754857321872,0.5511620358438487,0.3730911581302593,0.6769173743235842,0.16090955925979245
mDark-5_rinv-0.3_alpha-peak,best_min_alpha-5.0,"{'alpha': 5.0, 'grad_eps': 0.1, 'grad_iter': 10, 'grad_eta': 0.02}",AutomatedCMS_mZprime-2000_mDark-5_rinv-0.3_alpha-peak.h5,mDark-5_rinv-0.3_alpha-peak,True,False,0.7120715951036412,0.6280991893617509,0.037791960437063524,0.0,0.0,0.7120022177696228,0.6931660771369934,0.9735448287062441,0.5511620358438487,0.3730911581302593,0.6769173743235842,0.16090955925979245
